business_id,phone_number,name,full_address,latitude,longitude,review_count,rating,timezone,website,place_id,place_link,types,price_level,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,city,verified,photos,state,description,emails
0x39eb194923114713:0x9a29ed48786d9993,,"Takshashila Education Consultants , kumaripati","M8C9+H8V Takshashila Education Consultants , kumaripati, Lalitpur 44600, Nepal",27.6714877,85.3182954,,,Asia/Katmandu,,ChIJE0cRI0kZ6zkRk5lteEjtKZo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb194923114713:0x9a29ed48786d9993,Consultant,,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,Closed,"Lalitpur, Nepal",false,,Closed . Opens 8 AM Thu,,
0x39eb19f8461ac3a9:0xf97ad8e7eb049103,+97714484544,Megamind Educational Consultancy,"M8PP+826 Megamind Educational Consultancy, Shankhamul Marga, Kathmandu 44600, Nepal",27.685790299999997,85.3349727,10,4.5,Asia/Katmandu,https://megamindconsultancy.com/,ChIJqcMaRvgZ6zkRA5EE6-fYevk,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19f8461ac3a9:0xf97ad8e7eb049103,Consultant,,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,Closed,"Kathmandu, Nepal",false,https://lh3.googleusercontent.com/p/AF1QipOHUIvUiAcEtSaGSpgFFSfjOo_C9aKmQl6ks6FD=w203-h152-k-no,Closed . Opens 9 AM Thu,,
0x39eb193f6f892e87:0xf8ea5295061ae2e9,+9779860835640,Annon Educational Consultancy,"Annon Educational Consultancy, Nilktanta Galli, Kathmandu 44600, Nepal",27.702042499999997,85.3408044,1,5,Asia/Katmandu,,ChIJhy6Jbz8Z6zkR6eIaBpVS6vg,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb193f6f892e87:0xf8ea5295061ae2e9,Educational consultant,,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,6 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipN0-5P8olPpXQCYOLd1yeP7HghwrYtgj6U_djPj=w203-h152-k-no,Closes soon . 6 PM . Opens 6 AM Thu,,
0x39eb1bf8b9330919:0x3538ad6379f8d5a7,+9779851322024,Study Point Educational Consultancy,"Study Point Educational Consultancy, KL Tower, Near to 7, Kathmandu 44600, Nepal",27.7186475,85.3500612,85,5,Asia/Katmandu,https://studypoint.edu.np/,ChIJGQkzufgb6zkRp9X4eWOtODU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1bf8b9330919:0x3538ad6379f8d5a7,Educational consultant,,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipPVO1mC-6Io9RqjPsYhExgpTxyM7Tt9XcXbJJlN=w203-h270-k-no,Closes soon . 6 PM . Opens 7 AM Thu,,
0x8562617e0b8d3bf:0x51968a3e600e875b,+9779843384212,Air journey education consultancy,,27.693977,85.3771316,1,5,Asia/Katmandu,,ChIJv9O44BcmVggRW4cOYD6KllE,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8562617e0b8d3bf:0x51968a3e600e875b,"Educational consultant, Service establishment",,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,Closed,,true,https://lh3.googleusercontent.com/p/AF1QipPKqtq7ZFeLOLhr2hbGW7TRP5BAEM0lPfS72fw-=w203-h121-k-no,Closed . Opens 9 AM Thu,,
0x39eb19c18dd04407:0xedace4e43e6c8eb3,+9779768426135,Bright Gateway Education Hub and Consultancy,"Bright Gateway Education Hub and Consultancy, Front of New Baneshwor Park 27°41'23, 1""N 85° 20'08.1""E, Kathmandu 44600, Nepal",27.689738799999997,85.33553669999999,3,5,Asia/Katmandu,https://www.brightgatewayedu.com/,ChIJB0TQjcEZ6zkRs45sPuTkrO0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19c18dd04407:0xedace4e43e6c8eb3,Educational consultant,,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,Closed,"Kathmandu, Nepal",true,,Closed . Opens 9 AM Thu,,
0x39eb19b24418733d:0x143dcb5d146d100b,+9779851101234,Futuretech International Consultancy,"M8G8+PCF Futuretech International Consultancy, Unnamed Road, Lalitpur 44600, Nepal",27.6768169,85.3160597,,,Asia/Katmandu,,ChIJPXMYRLIZ6zkRCxBtFF3LPRQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19b24418733d:0x143dcb5d146d100b,Educational consultant,,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,"Lalitpur, Nepal",false,,Closed . Opens 10 AM Thu,,
0x39eb1995e5190fdd:0xe7d5445c4efe437b,+97714795226,Osish Educational Consultancy Pvt. Ltd,"Osish Educational Consultancy Pvt. Ltd, Beside KK Mart, शंखमुल मार्ग, Kathmandu 44600, Nepal",27.687777999999998,85.335037,7,4.4,Asia/Katmandu,https://www.osisheducation.com/,ChIJ3Q8Z5ZUZ6zkRe0P-TlxE1ec,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1995e5190fdd:0xe7d5445c4efe437b,Educational consultant,,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFMsTu7fRBYIWHTIxkw2E2XVm9R-YZo1PH-FDrr89NxIgWAXwfOefrPJumKnT2Tl4g1Vbejbxjs2leLe-zscKTctH-c1LruGABTsUh79FQABK5PR3hsx_wIjo35xr-dSOKUsepm94WW3ehmLo7G2lzUHj6Hp789AN47b2po0xZBRqgPkqoTKio-NIudsOLHXNzrOw=w203-h114-k-no,Closed . Opens 9 AM Thu,,"info@osish.edu.np, osisheducation@gmail.com, osishconsultancy@gmail.com"
0x26d520e29ac94f3:0x3bbcc135f5ff35b4,+97715916438,YES TO ABROAD EDUCATION CONSULTANCY PVT.LTD,,28.397454999999997,84.1301506,1,5,Asia/Katmandu,,ChIJ85SsKQ5SbQIRtDX_9TXBvDs,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x26d520e29ac94f3:0x3bbcc135f5ff35b4,"Educational consultant, Service establishment",,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,Closed,,true,,Closed . Opens 8 AM Thu,,
0x39eb197fe91760c9:0x890ef0bf257da82a,,360 Education Head Office ( Kamal Pokhari),"360 Education Head Office ( Kamal Pokhari), Ahead from VOTO Nepal, Kamal Pokhari, Kathmandu 44600, Nepal",27.711145,85.3232532,98,4.8,Asia/Katmandu,https://360education.global/,ChIJyWAX6X8Z6zkRKqh9Jb_wDok,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb197fe91760c9:0x890ef0bf257da82a,"Educational consultant, Student career counseling office",,9:30 AM-5:30 PM,9:30 AM-5:30 PM,9:30 AM-5:30 PM,9:30 AM-5:30 PM,9:30 AM-5:30 PM,9:30 AM-5:30 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipOz6QGpH0wCIBjzr4SFLRn7MQgX_sNrOjBwXwpo=w203-h152-k-no,Closes soon . 5:30 PM . Opens 9:30 AM Thu,,
0x39eb197a55729c4b:0xcc26fd6b48518539,+97714115650,CCI EDUCATION CONSULTANCY,"CCI EDUCATION CONSULTANCY, N.K.Singh Marg 34, Kathmandu 44600, Nepal",27.688213899999997,85.3409491,30,4.6,Asia/Katmandu,,ChIJS5xyVXoZ6zkROYVRSGv9Jsw,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb197a55729c4b:0xcc26fd6b48518539,Educational consultant,,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipNo4_Vl65Oi96-DsGj4eZqC6z-hWomkV4s3A6ZY=w203-h135-k-no,Closed . Opens 9 AM Thu,,
0x39eb19bbb6c1da27:0x3a1c97fa421c681b,+97714531221,KIEC,"KIEC, KIEC Avenue 44/05, Lalupate Marg, Kathmandu 44600, Nepal",27.704896299999998,85.3233721,1011,4.9,Asia/Katmandu,https://www.kiec.edu.np/,ChIJJ9rBtrsZ6zkRG2gcQvqXHDo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19bbb6c1da27:0x3a1c97fa421c681b,Educational consultant,,9:30 AM-6 PM,9:30 AM-6 PM,9:30 AM-6 PM,9:30 AM-6 PM,9:30 AM-6 PM,9:30 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipMdxN6bYoS4cgWpdWiXGw3wZFzsdjQTsCMJ_fL6=w203-h114-k-no,Closes soon . 6 PM . Opens 9:30 AM Thu,,
0x39eb1963d78a2031:0x68a33d7425dd7f30,+97715199100,Sajilo Visa Education Consultancy,"Sajilo Visa Education Consultancy, Tinkune, Kathmandu 44600, Nepal",27.6832206,85.347856,80,5,Asia/Katmandu,http://sajilovisa.com/,ChIJMSCK12MZ6zkRMH_dJXQ9o2g,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1963d78a2031:0x68a33d7425dd7f30,Educational consultant,,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipMvK6JOOdlc2VLAKqRpTZQtH880QGC_nQNMoP4n=w203-h439-k-no,Open . Closes 8 PM,,"info@sajilovisa.com, Info@sajilovisa.com, 9705999999info@sajilovisa.comCopyright, Apply@sajilovisa.com."
0x37645217a136dd7:0x920d14b6c9390322,+97715456655,"Global Guidelines Consultancy and Visa Services, Lalitpur",,27.6650048,85.324038,,,Asia/Katmandu,,ChIJ120TeiFFdgMRIgM5ybYUDZI,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x37645217a136dd7:0x920d14b6c9390322,"Educational consultant, Service establishment",,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,9 AM-6 PM,Closed,,true,https://lh3.googleusercontent.com/p/AF1QipOZD2E390E0ZgHulLAkuWYITjXiH9MwleUfLVnS=w203-h270-k-no,Closes soon . 6 PM . Opens 9 AM Thu,,
0x39eb190d2c7c3147:0x14b11ce3d170df25,+97714545456,October Education Consultancy Pvt. Ltd.,"P84F+7CP October Education Consultancy Pvt. Ltd., Dilli Bazaar Sadak, Kathmandu 44600, Nepal",27.705709,85.32357259999999,11,3.8,Asia/Katmandu,,ChIJRzF8LA0Z6zkRJd9w0eMcsRQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb190d2c7c3147:0x14b11ce3d170df25,Educational consultant,,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,Closed,"Kathmandu, Nepal",false,https://lh3.googleusercontent.com/p/AF1QipOpo94tSXEYFNFqiu6b1JcBjws6AnBhAe6YEg0T=w203-h152-k-no,Closes soon . 6 PM . Opens 10 AM Thu,,
0x60cb4393ad0671cf:0x3a6a16855505d721,+9779851036204,support educational consultancy,"support educational consultancy, Adwait Marg, Kathmandu 44600, Nepal",27.7032436,85.3214606,1,5,Asia/Katmandu,,ChIJz3EGrZNDy2ARIdcFVYUWajo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x60cb4393ad0671cf:0x3a6a16855505d721,Educational consultant,,6:30 AM-6 PM,6:30 AM-6 PM,6 AM-6 PM,6:30 AM-6 PM,6:30 AM-6 PM,6:30 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipNi0WMOMz6a19HNbAQpHJWFhSJGzJoUxHHADzsy=w203-h152-k-no,Closes soon . 6 PM . Opens 6:30 AM Thu,,
0x39eb192979672cf5:0xb453b3e9a0b5f7be,+97715922365,Nepal Nexus Educational Consultancy,"Nepal Nexus Educational Consultancy, 3rd floor of castrol dealer building, Bijuli Bazaar 10, Kathmandu 44600, Nepal",27.6904085,85.3289454,1,5,Asia/Katmandu,https://nexuseducationalconsultancy.com/,ChIJ9SxneSkZ6zkRvve1oOmzU7Q,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb192979672cf5:0xb453b3e9a0b5f7be,Educational consultant,,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipPXWUszui9BeMaB4FCXYRnEZauuoPwRMc5Y8QDC=w203-h173-k-no,Closed . Opens 10 AM Thu,,"uk@nexuseducationalconsultancy.com, nepal@nexuseducationalconsultancy.com, nexuseducationalconsultancy.comaus@nexuseducationalconsultancy.comNexus, aus@nexuseducationalconsultancy.comHome, items.nepal@nexuseducationalconsultancy.comuk"
0x39eb190b153a2a23:0x8422b15d8779264f,+97715919650,Sigma Education Consultancy,"P83C+7M8 Sigma Education Consultancy, Kathmandu 44600, Nepal",27.7031597,85.3217114,3,5,Asia/Katmandu,http://sigmaedu.com.np/,ChIJIyo6FQsZ6zkRTyZ5h12xIoQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb190b153a2a23:0x8422b15d8779264f,Educational consultant,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"Kathmandu, Nepal",false,https://lh3.googleusercontent.com/p/AF1QipOz8HlWIWUnfEXXB_HLt23mfKjy5vDBJpd4-y1a=w203-h152-k-no,Open 24 hours,,
0x39eb1995d33a2b2f:0x35f56eaba39aeba8,+9779851101032,Stratford Int'l Education Consultancy Pvt. Ltd,"Stratford Int'l Education Consultancy Pvt. Ltd, Kathmandu 44600, Nepal",27.687790699999997,85.3363837,2,5,Asia/Katmandu,http://stratford.edu.np/,ChIJLys605UZ6zkRqOuao6tu9TU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1995d33a2b2f:0x35f56eaba39aeba8,Educational consultant,,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipNgHklmJTgz3BrgfjaDcvCH57349KRmiig8Hb4s=w203-h270-k-no,Closed . Opens 8 AM Thu,,
0x39eb1949ed41c19b:0x69ff64ec73457e30,+97714484650,Nep Horizon Education Consultancy,"Nep Horizon Education Consultancy, Kathmandu 44600, Nepal",27.701508399999998,85.3399283,1,5,Asia/Katmandu,,ChIJm8FB7UkZ6zkRMH5Fc-xk_2k,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1949ed41c19b:0x69ff64ec73457e30,Educational consultant,,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,11 AM-4 PM,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipOeR2Dfa5EqrA_nM1E2OfRT0kI2bPAlcA3Q3AeH=w203-h151-k-no,Closed . Opens 9 AM Thu,,
0x39eb19e3e233b3c1:0x3317edc8f1e04911,+9779804495818,Best Consultancy Nepal,"Best Consultancy Nepal, Kathmandu 44600, Nepal",27.7055148,85.32030759999999,95,4.9,Asia/Katmandu,https://bestconsultancy.edu.np/,ChIJwbMz4uMZ6zkREUng8cjtFzM,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19e3e233b3c1:0x3317edc8f1e04911,Educational consultant,,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipMspxXKzVJ5v83DTJaoeGBCWetMDM2KLRD_3pI5=w203-h114-k-no,Closed . Opens 7 AM Thu,,arjun@best.com.np
0x39eb19a85e75e43b:0x8e740d47cd83b8ac,+97715342616,AMERICAN EDUCATION CONSULTANCY P. LTD.,"AMERICAN EDUCATION CONSULTANCY P. LTD., पुतलीसडक रोड, Kathmandu 44600, Nepal",27.705084,85.3227292,14,4.3,Asia/Katmandu,http://www.aecnepal.com/,ChIJO-R1XqgZ6zkRrLiDzUcNdI4,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19a85e75e43b:0x8e740d47cd83b8ac,Consultant,,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,10 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFtnX-IeWhTbvYOk0bO4HaLIaJAk33lGRKnbYT0Aiy0ONdrHMgZGKMXQWxvai_7N9KqAYneyPQkso0z33y1ilu6aC6pULk--caBqgTwUVeZcabp9FJ-R36kAtEIkBFtuqlexn-JERMLA5z00SCiSvnEkno07VOqNWikBwL9SwipT0cIdCQbp3SVzfiDjbhVD7-XLes=w203-h114-k-no,Closes soon . 6 PM . Opens 10 AM Thu,,"info@aecnepal.com, 01-5342616info@aecnepal.com"
0x43659bf168ace3bd:0xb6944d2b5b496000,+9779762419820,Morning Glory education consultancy,,27.6574688,85.323152,,,Asia/Katmandu,,ChIJveOsaPGbZUMRAGBJWytNlLY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x43659bf168ace3bd:0xb6944d2b5b496000,"Educational consultant, Service establishment",,6 AM-5 PM,6 AM-5 PM,6 AM-5 PM,6 AM-5 PM,6 AM-5 PM,6 AM-5 PM,Closed,,true,https://lh3.googleusercontent.com/p/AF1QipP1iFqZQ0eLve96IpFX29CL5fE9nYBp4Yw9cLgR=w203-h152-k-no,Closed . Opens 6 AM Thu,,
0xaa646c89efeb80dd:0xd6734d43ac19cb,+97715920105,E. Park Education Consultancy Pvt. Ltd.,,27.7089604,85.3261328,,,Asia/Katmandu,https://www.epark.edu.np/,ChIJ3YDr74lsZKoRyxmsQ01z1gA,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0xaa646c89efeb80dd:0xd6734d43ac19cb,"Educational consultant, Service establishment",,9:30 AM-5:30 PM,9:30 AM-5:30 PM,9:30 AM-5:30 PM,9:30 AM-5:30 PM,9:30 AM-5:30 PM,9:30 AM-3 PM,Closed,,true,,Closes soon . 5:30 PM . Opens 9:30 AM Thu,,info@epark.com
0x39eb1948091bc653:0x94be24e7ae866983,+97715201248,Advance PTE & Educational Consultancy,"Advance PTE & Educational Consultancy, Near Kathford International College, Lalitpur 44600, Nepal",27.671383,85.34082029999999,58,4.8,Asia/Katmandu,http://advanceconsultancy.com.np/,ChIJU8YbCUgZ6zkRg2mGruckvpQ,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1948091bc653:0x94be24e7ae866983,Educational consultant,,8 AM-4 PM,8 AM-4 PM,8 AM-4 PM,8 AM-4 PM,8 AM-4 PM,8 AM-4 PM,Closed,"Lalitpur, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipNX1fa1tsGMsRibfARfY9Mcmp2T7Xqsy3f_hx8R=w203-h114-k-no,Closed . Opens 8 AM Thu,,
0x39eb19e5d6109211:0xa686fa752df2a763,+97715153414,Speed Up Education Network,"Speed Up Education Network, Lalitpur 44700, Nepal",27.6734953,85.31460009999999,,,Asia/Katmandu,http://www.suen.edu.np/,ChIJEZIQ1uUZ6zkRY6fyLXX6hqY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19e5d6109211:0xa686fa752df2a763,Educational consultant,,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,10 AM-5 PM,Closed,"Lalitpur, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipMzgJ_OFmYrAd4VWE3UnN1MyQdOjR8nD-g7qQBy=w203-h203-k-no,Closed . Opens 10 AM Thu,,
0x745ddd03dbe9369:0xbe9c626b288d08a9,+9779863438933,Nexus International Education and Visa Service,,27.693977,85.3771316,3,5,Asia/Katmandu,http://nexusintr.com/,ChIJaZO-PdDdRQcRqQiNKGtinL4,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x745ddd03dbe9369:0xbe9c626b288d08a9,"Educational consultant, Service establishment",,Closed,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,Closed,,true,,Closed . Opens 9 AM Thu,,
0x49078e68d8950eed:0xaa5450a3c7fc4e6,+97715431437,Diplomatic Education Consultancy,,27.6574688,85.323152,,,Asia/Katmandu,https://www.diplomatic.edu.np/,ChIJ7Q6V2GiOB0kR5sR_PApFpQo,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x49078e68d8950eed:0xaa5450a3c7fc4e6,"Educational consultant, Service establishment",,,,,,,,,,true,https://lh3.googleusercontent.com/p/AF1QipNsr9-SoKPQhebzWnRjgWC7Bc7Pe8QrQDDbObzB=w203-h135-k-no,,,
0x39eb19cdc24d0f07:0x5ccfa95dff18d845,,Argonaut Education Consultancy,"M8C9+P5V Argonaut Education Consultancy, Lalitpur 44600, Nepal",27.6718621,85.31793619999999,5,5,Asia/Katmandu,http://www.argonaut.edu.np/,ChIJBw9Nws0Z6zkRRdgY_12pz1w,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19cdc24d0f07:0x5ccfa95dff18d845,Education center,,6 AM-8 PM,6 AM-8 PM,6 AM-8 PM,6 AM-8 PM,6 AM-8 PM,6 AM-8 PM,Closed,"Lalitpur, Nepal",false,,Open . Closes 8 PM,,
0x39eb19a818f25e29:0xf27e066ae15840fb,+9779802320999,Global Opportunities Nepal,"Global Opportunities Nepal, 6th Floor of Nepal Bank / Kumari Bank, Opposite of BICC, Kathmandu 44600, Nepal",27.687630499999997,85.33694729999999,51,4.6,Asia/Katmandu,https://globalopportunitiesnepal.com/,ChIJKV7yGKgZ6zkR-0BY4WoGfvI,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19a818f25e29:0xf27e066ae15840fb,Educational consultant,,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipOj-IeN8d62pTAZjZTwbJ3PUpqJ8SDEQDhTGXDk=w203-h350-k-no,Closed . Opens 7 AM Thu,,info@globalopportunitiesnepal.com
0x39eb19627aa9c5df:0xd221cd265c88b0f0,+97715008735,Better Life Educational Consultancy,"M8C9+8V3 Better Life Educational Consultancy, Lalitpur 44600, Nepal",27.670762,85.3196851,,,Asia/Katmandu,,ChIJ38WpemIZ6zkR8LCIXCbNIdI,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19627aa9c5df:0xd221cd265c88b0f0,Board of education,,,,,,,,,"Lalitpur, Nepal",false,,,,
0x39eb19eaf76e7aad:0x9d9c9c19f159466d,+9779807489124,TT World Educational Consultancy,"TT World Educational Consultancy, Gate, Kathmandu 44600, Nepal",27.6870372,85.3418556,9,4.9,Asia/Katmandu,http://ttworld.com.np/,ChIJrXpu9-oZ6zkRbUZZ8RmcnJ0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19eaf76e7aad:0x9d9c9c19f159466d,Educational consultant,,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipPhlxgssyFqZOixpfGHsf5-AgczIltuiowuYB_0=w203-h152-k-no,Closed . Opens 9 AM Thu,,ttworldconsultancy@gmail.com
0x6d7aa0d4c79cd839:0x25235eae25724e83,+9779708512604,UIS Education Consultancy,"UIS Education Consultancy, Kathmandu 44600, Nepal",27.684317,85.3319982,,,Asia/Katmandu,,ChIJOdicx9Sgem0Rg05yJa5eIyU,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x6d7aa0d4c79cd839:0x25235eae25724e83,Educational consultant,,11 AM-5 PM,11 AM-5 PM,11 AM-5 PM,11 AM-5 PM,11 AM-5 PM,11 AM-5 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipNq85cDtNwAD81Gj1gQfAEu7UEfdLaRo_B3kSzf=w203-h203-k-no,Closed . Opens 11 AM Thu,,
0x39eb1907ee03c87f:0x6dc2455f2d7807de,+97714523847,Goes Educational Consultancy,"Goes Educational Consultancy, Putali Sadak 28, Kathmandu 44600, Nepal",27.7071395,85.3229939,21,4.5,Asia/Katmandu,https://goes.edu.np/,ChIJf8gD7gcZ6zkR3gd4LV9Fwm0,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1907ee03c87f:0x6dc2455f2d7807de,Educational consultant,,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipMWqgEACDH73Pbx_Pk3ZvMCk8DLZ4cHagVxIq_x=w203-h152-k-no,Closed . Opens 7 AM Thu,,
0x39eb194e3ce2a4a7:0x5630ba8a0f3b21ab,+97714104007,Student Corner Educational Consultancy,"Student Corner Educational Consultancy, Kathmandu 44600, Nepal",27.6907878,85.3378678,7,5,Asia/Katmandu,,ChIJp6TiPE4Z6zkRqyE7D4q6MFY,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb194e3ce2a4a7:0x5630ba8a0f3b21ab,"Educational consultant, Education center",,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,7 AM-5 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipMjb7HgtdJ7SaGgo4k0hZizcu41lwabU9nHU2Wk=w208-h100-k-no,Closed . Opens 7 AM Thu,,
0x39eb19aa244be697:0xce6b310f5278581d,+97715350870,Noble International Consultancy (NIC),"Noble International Consultancy (NIC), Near Shankardev Campus Post Box 7049, Adwait Marg, Kathmandu 44600, Nepal",27.703200799999998,85.3208033,13,4.4,Asia/Katmandu,http://www.nobleconsultancy.edu.np/,ChIJl-ZLJKoZ6zkRHVh4Ug8xa84,https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19aa244be697:0xce6b310f5278581d,Educational consultant,,9 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,7 AM-6 PM,Closed,"Kathmandu, Nepal",true,https://lh3.googleusercontent.com/p/AF1QipMPLp8ZeNBZjZRwd_0YiOrTuSpXtcMqjf_N8jQk=w203-h152-k-no,Closes soon . 6 PM . Opens 7 AM Thu,,
